timestamp,Residential Load Demand (kW),Solar Power Output (kW),Solar Irradiance (W/m²),Panel Temperature (°C),Ambient Temperature (°C),Humidity (%),Cloud Cover (%),Wind Speed (m/s),Atmospheric Pressure (hPa),Hour of Day,Day of Week,Month,Season,Battery Charge Status (%),Grid Feed-in Power (kW),Demand Response Events,Electricity Tariff (price),Panel Area (m²),Panel Efficiency (H),Performance Ratio (PR)
2024-04-01 04:45:00,44.93306308390196,0.0,0.0,26.623702985960016,23.845188181023264,52.14569128606071,27.2800846364212,5.778919180055178,1001.1705763764594,4,0,4,Spring,0.0,0.0,0,0.24890887406309928,180.0,0.18,0.8
2024-04-01 05:00:00,44.80507858091136,0.0,0.0,25.9266710929507,23.583683591972207,49.586668064530826,33.52110109163792,4.599423289795393,1021.6844731268357,5,0,4,Spring,0.0,0.0,1,0.24862714826433305,180.0,0.18,0.8
2024-04-01 05:15:00,51.33671839674625,0.0,0.0,29.83513881694041,26.608907430311632,63.65900945848901,29.55256364476847,1.9943348382393382,1029.2071328331642,5,0,4,Spring,0.0,0.0,0,0.26300491589534486,180.0,0.18,0.8
2024-04-01 05:30:00,48.680470254000404,0.0,0.0,30.79636039178933,29.361740059452607,48.8100353862969,44.780330709392246,1.0358617540928905,993.3450271060005,5,0,4,Spring,0.0,0.0,0,0.25715785150668724,180.0,0.18,0.8
2024-04-01 05:45:00,47.66181321279068,0.0,0.0,29.346277711418647,27.272727168173322,59.70500054857487,33.763764143449585,4.7221505006429805,1022.1136153040293,5,0,4,Spring,0.0,0.0,0,0.25491553339865247,180.0,0.18,0.8
2024-04-01 06:00:00,54.16992134693784,0.0,0.0,34.19249208348591,29.998080260990886,56.45664064536881,41.573377422695145,3.978699031005222,1011.5563550844457,6,0,4,Spring,0.0,0.0,0,0.2692415019316104,180.0,0.18,0.8
2024-04-01 06:15:00,45.191082536536264,0.0,0.0,30.38828544545414,27.803004209554537,40.35083647827856,42.182931596094164,1.1821944962608752,1009.2791721828239,6,0,4,Spring,0.0,0.0,0,0.24947683920490993,180.0,0.18,0.8
2024-04-01 06:30:00,46.725985046694554,0.0,0.0,30.124271508120074,27.541475434203065,45.80342925326869,49.25847348442679,5.685152906962672,999.5664937622422,6,0,4,Spring,0.0,0.0,0,0.25285554229472385,180.0,0.18,0.8
2024-04-01 06:45:00,59.989916916607505,0.0,0.0,38.88477157120162,37.652314947079475,42.436431216302054,47.92355251491263,3.552839422558622,1029.9888438335834,6,0,4,Spring,0.0,0.0,0,0.2820527631575225,180.0,0.18,0.8
2024-04-01 07:00:00,58.463381302341716,2.8696322740529747,110.71112168414254,27.482612771083232,25.899186993618773,39.39168638280938,58.301860892767905,3.5500791135483682,998.9027865173483,7,0,4,Spring,0.0,0.0,0,0.2786924776915101,180.0,0.18,0.8
2024-04-01 07:15:00,65.91606424146073,2.8617689498714483,110.4077526956577,35.55683097234545,34.55978757129819,49.70625779513231,58.44656802406306,2.3772943858516618,1029.4766507271058,7,0,4,Spring,0.0,0.0,0,0.29509769086117765,180.0,0.18,0.8
2024-04-01 07:30:00,67.61510467935945,2.118044212218661,81.71466868127551,37.46836488400898,33.787452270723456,41.94445722894352,72.1331808069637,1.2312559288619287,1018.3085330882802,7,0,4,Spring,0.0,0.0,0,0.29883770245100505,180.0,0.18,0.8
2024-04-01 07:45:00,59.26402653958812,3.225729353371187,124.44943492944392,30.458163378241945,30.016374026338596,37.50097864186098,51.74867986892308,3.5029585521304187,1023.7454254228039,7,0,4,Spring,0.0,0.0,0,0.28045489746672453,180.0,0.18,0.8
2024-04-01 08:00:00,62.36684844673341,5.5520278860626044,214.19860671537825,23.209611626130712,20.295472654201898,42.24345536600973,58.22256624311648,2.522520023055314,1003.6569230586467,8,0,4,Spring,0.0,0.0,0,0.2872849820456681,180.0,0.18,0.8
2024-04-01 08:15:00,71.09631084523205,5.805255191610888,223.96817868869164,30.705351129964804,28.124229961451846,56.66115888574174,55.81032624970575,0.9816642148179215,1008.1476209592306,8,0,4,Spring,0.0,0.0,1,0.3065007051179952,180.0,0.18,0.8
2024-04-01 08:30:00,62.550065167745174,4.604537897332213,177.64420900201435,26.33785748155646,25.941220970417813,63.2950285655038,67.24834345629274,0.1162132296129057,1023.4669555042232,8,0,4,Spring,0.0,0.0,0,0.28768828772618604,180.0,0.18,0.8
2024-04-01 08:45:00,67.30268233734319,4.173722381041148,161.02324000930355,31.222770078340506,28.080362765761894,51.20222864819638,71.35228641745591,5.307638825423114,1026.5346306785882,8,0,4,Spring,0.0,0.0,0,0.2981499829865366,180.0,0.18,0.8
2024-04-01 09:00:00,62.09586853795389,6.98091733505233,269.3255144696115,25.489433882046995,23.74813283044847,56.326795423185935,64.088420338761,5.590998552348228,1003.0572655873087,9,0,4,Spring,0.0,0.0,0,0.2866884877087239,180.0,0.18,0.8
2024-04-01 09:15:00,82.8165786465472,7.843412449387583,302.6007889424222,31.704144316540255,31.02503179620021,57.76597421006477,58.27874818429977,0.6037842587265294,1006.3807305019442,9,0,4,Spring,0.0,0.0,0,0.3322999365165195,180.0,0.18,0.8
2024-04-01 09:30:00,75.28540880554797,7.82479544532544,301.8825403289136,34.30442245606247,31.93994010844426,57.800580668749234,58.404150274470084,1.7607583848219104,992.515851115797,9,0,4,Spring,0.0,0.0,0,0.3157219541083254,180.0,0.18,0.8
2024-04-01 09:45:00,79.28165723405401,6.072897455228376,234.2938833035639,33.85761357777905,32.68009720826777,69.54007130937822,70.20474230259761,4.353352941504867,1019.032383848891,9,0,4,Spring,0.0,0.0,0,0.3245186932000249,180.0,0.18,0.8
2024-04-01 10:00:00,76.79885610291059,7.790160991090243,300.5463345328026,28.266349501737103,26.471285134461866,56.31392367204469,68.26654144531632,3.8774809478020527,1019.9884235457506,10,0,4,Spring,0.0,0.0,0,0.3190534289257991,180.0,0.18,0.8
2024-04-01 10:15:00,68.75688814648991,8.081224333780012,311.77563016126595,25.25654952170456,23.762299591812905,54.11830846895887,66.66574222213033,2.386261528731031,1019.4883045186626,10,0,4,Spring,0.0,0.0,0,0.30135105251901306,180.0,0.18,0.8
2024-04-01 10:30:00,78.95454056966811,9.839335016642051,379.60397440748653,30.527604735838423,29.40672566588314,65.33575437462261,56.99643041737922,1.93803972266051,994.390835018672,10,0,4,Spring,0.0,0.0,0,0.3237986278685947,180.0,0.18,0.8
2024-04-01 10:45:00,92.58466112211887,8.533591600745039,329.22807101639813,35.835894158342235,35.024297288594965,56.73315877280879,64.17779866022254,5.925493992739135,990.9833713901342,10,0,4,Spring,0.0,0.0,0,0.35380192131578025,180.0,0.18,0.8
2024-04-01 11:00:00,81.98853624970485,11.189915181285723,431.70969063602325,31.074393115074816,28.277558538454134,51.034904134514704,55.933486473125825,0.6645397757213654,1018.7467690835734,11,0,4,Spring,0.0,0.0,0,0.33047720876267694,180.0,0.18,0.8
2024-04-01 11:15:00,90.26974644607837,11.024427442535645,425.32513281387514,32.13406446541828,29.8091883444484,60.98461705963138,56.749508773832105,4.931245745785583,997.3816327421708,11,0,4,Spring,0.0,0.0,0,0.3487062169848343,180.0,0.18,0.8
2024-04-01 11:30:00,85.20799658822435,9.965431907851988,384.46882360540076,29.320968276345333,27.060306216472007,42.84820375954563,61.97143022358552,2.310588493254633,1011.6955124364943,11,0,4,Spring,0.0,0.0,0,0.33756404360808173,180.0,0.18,0.8
2024-04-01 11:45:00,77.05070383228758,11.01646647972872,425.0179969031142,27.621891973973494,25.98611917641695,58.53924395869658,56.78876439019746,0.07676461427417802,1006.6462666039163,11,0,4,Spring,0.0,0.0,0,0.3196078085660545,180.0,0.18,0.8
2024-04-01 12:00:00,86.99394792332573,12.739845916847436,491.5064011129412,32.68440028069777,30.633103754417995,61.85287070022194,50.431308504575156,4.791744272416302,1008.9071959914618,12,0,4,Spring,0.0,0.0,0,0.34149536775031797,180.0,0.18,0.8
2024-04-01 12:15:00,82.21520495115459,13.766653113621345,531.1208762971198,28.839679192517178,27.575732930644538,57.34974181508849,45.54063255591113,5.852388320001602,1017.8143246484427,12,0,4,Spring,0.0,0.0,0,0.3309761630851071,180.0,0.18,0.8
2024-04-01 12:30:00,85.61767073217356,13.394550432049924,516.765062964889,30.860789699448198,29.61409164611732,41.57077362930134,47.312955189519876,4.979472583425347,1025.8061756638604,12,0,4,Spring,0.0,0.0,0,0.3384658385343506,180.0,0.18,0.8
2024-04-01 12:45:00,94.54065286502475,12.819838195269975,494.59252296566257,33.74026662892437,30.03002742910811,53.02512628584806,50.05030580670832,3.731490663675926,1013.3856380194828,12,0,4,Spring,0.0,0.0,0,0.35810754678819223,180.0,0.18,0.8
2024-04-01 13:00:00,86.6605099639942,17.799252584197887,686.6995595755359,32.27460973322101,29.390067356555633,63.347983982944754,23.34275344115467,4.470475192634015,1019.4820456514867,13,0,4,Spring,0.0,0.0,0,0.3407613876727569,180.0,0.18,0.8
2024-04-01 13:15:00,79.93426630892714,15.95381522560559,615.5021306174997,31.66996891302296,30.23142127755096,49.09594885502237,32.44263026914159,1.677296361911568,1029.3467197372916,13,0,4,Spring,0.0,0.0,0,0.32595524847511337,180.0,0.18,0.8
2024-04-01 13:30:00,75.69704657917308,16.198310898517914,624.9348340477591,25.09181365535256,24.587977068959635,67.47198277056043,31.237018765657638,1.6677975510098628,1006.052315057756,13,0,4,Spring,0.0,0.0,0,0.3166280714730613,180.0,0.18,0.8
2024-04-01 13:45:00,76.07468155234531,16.471691108743876,635.4819100595631,24.642796407321082,24.343882574612675,36.68537692427529,29.888977214053263,5.154108067180404,1017.8964089850098,13,0,4,Spring,0.0,0.0,0,0.31745934019679756,180.0,0.18,0.8
2024-04-01 14:00:00,81.69143448675077,15.570070370087928,600.6971593398121,29.195337922820116,27.829513573570974,58.27722087056277,25.478353914497763,3.5429228532818997,1013.3598017305613,14,0,4,Spring,0.0,0.0,0,0.3298232137122821,180.0,0.18,0.8
2024-04-01 14:15:00,87.3647218573361,12.995324300410296,501.36282023187863,30.033459071947558,27.92575471895501,43.15015213319389,39.6390224141864,2.682933022863863,992.3037970351937,14,0,4,Spring,0.0,0.0,0,0.3423115336163403,180.0,0.18,0.8
2024-04-01 14:30:00,80.12660095104431,16.429280559053833,633.8457005807805,28.029076861180247,25.910708693121485,57.705142793138464,20.75284299876529,3.7871450059979885,997.5362804000761,14,0,4,Spring,0.0,0.0,0,0.3263786249731637,180.0,0.18,0.8
2024-04-01 14:45:00,81.29826331517859,13.761403036137194,530.9183270114657,31.11232075657647,28.964001185658702,68.22706158250864,35.42571876104308,2.2902646582724335,1008.506865951111,14,0,4,Spring,0.0,0.0,0,0.3289577459425541,180.0,0.18,0.8
2024-04-01 15:00:00,76.59381250211266,14.782615264445424,570.3169469307647,33.96709177060129,31.63286972333616,55.1243353429888,11.537041827073562,5.404893171092365,1005.9722842879582,15,0,4,Spring,0.0,0.0,0,0.31860207684123504,180.0,0.18,0.8
2024-04-01 15:15:00,87.37063712152464,13.181657106472139,508.55158589784486,33.71168584046987,32.750047496613945,50.29187448832054,22.320919760113803,1.7513961974501566,992.3927684674428,15,0,4,Spring,0.0,0.0,0,0.34232455458754774,180.0,0.18,0.8
2024-04-01 15:30:00,81.61539559615859,12.590628333334488,485.7495498971639,37.15679899853429,33.64904749058862,65.05290492073442,26.302024520840046,0.9617936349236693,1022.8146737010189,15,0,4,Spring,0.0,0.0,0,0.32965583315691166,180.0,0.18,0.8
2024-04-01 15:45:00,62.64651867783378,12.087687494671192,466.34596815861073,24.543406967084582,22.74079334777126,51.226139587879985,29.689778650874224,1.0828331159921245,998.0186446931511,15,0,4,Spring,0.0,0.0,0,0.2879006059486158,180.0,0.18,0.8
2024-04-01 16:00:00,62.99213645764319,8.161023884230827,314.854316521251,25.642848435697356,23.348005705166297,54.748543053238876,33.36930456265406,5.545981313082169,1001.944470411497,16,0,4,Spring,0.0,0.0,1,0.28866139684758707,180.0,0.18,0.8
2024-04-01 16:15:00,62.257063444097284,8.092058300854726,312.19360728606193,28.185214566750535,26.841418426233414,45.74774071437696,34.02626980591062,1.8478718525733075,1011.0098439448386,16,0,4,Spring,0.0,0.0,0,0.2870433178844807,180.0,0.18,0.8
2024-04-01 16:30:00,70.50229355181541,9.051179761228319,349.1967500473889,30.63263546242149,28.321146164029503,54.22684152893147,24.88969134632372,5.863518855389241,991.0692223286309,16,0,4,Spring,0.0,0.0,0,0.3051931249613488,180.0,0.18,0.8
2024-04-01 16:45:00,65.3070629718504,9.146604390047548,352.8782557888715,31.123300652324037,27.046327984572045,60.05320976929568,23.98067758299468,0.24338732864245194,993.1225180042356,16,0,4,Spring,0.0,0.0,0,0.2937571272372894,180.0,0.18,0.8
2024-04-01 17:00:00,56.29692837696473,3.762869152717813,145.1724210153477,26.80010756083869,25.7894426792698,52.82528752767687,41.86380705005723,0.295932773281145,1018.6379464606445,17,0,4,Spring,0.0,0.0,0,0.2739235746866198,180.0,0.18,0.8
2024-04-01 17:15:00,50.28675820053029,4.2190086860929545,162.77039684000596,27.666732809639814,26.78232703921051,42.37949967672767,33.46956540094708,4.922592482273421,1005.3540877775391,17,0,4,Spring,0.0,0.0,0,0.2606936917389842,180.0,0.18,0.8
2024-04-01 17:30:00,65.16677024029737,4.690407551603288,180.95708146617622,31.068719974626724,29.933255289730013,35.68756934762389,24.794509413296623,2.4259248838790244,1013.9173410184675,17,0,4,Spring,0.0,0.0,0,0.29344830795890553,180.0,0.18,0.8
2024-04-01 17:45:00,50.50812821201942,4.628504293631929,178.56883848888617,24.348355721825236,22.68151021283187,42.62965946152298,25.933702287972153,4.223124026229014,1009.160166422088,17,0,4,Spring,0.0,0.0,0,0.26118098232380016,180.0,0.18,0.8
2024-04-01 18:00:00,57.71591340280698,1.888954835235689e-15,7.287634395199418e-14,38.85202766390414,37.37342869034841,64.75904431499058,37.64438171198711,3.5563528464967735,1014.5743162587682,18,0,4,Spring,0.0,0.0,0,0.27704711449418606,180.0,0.18,0.8
2024-04-01 18:15:00,51.44701882551224,1.5975665505340822e-15,6.163451198048157e-14,29.043313432687953,28.083974173537197,68.57349441435636,48.977285952430115,4.12293981836417,1019.1255276828955,18,0,4,Spring,0.0,0.0,0,0.2632477146379445,180.0,0.18,0.8
2024-04-01 18:30:00,54.51471824981496,1.6705332840786652e-15,6.444958657710901e-14,34.15372726254162,32.2033895769149,54.68483793027428,46.139405888564525,3.1521074053194154,990.8360434730994,18,0,4,Spring,0.0,0.0,0,0.2700004858758018,180.0,0.18,0.8
2024-04-01 18:45:00,54.23872800361746,1.5578009086068825e-15,6.010034369625318e-14,29.241121275355106,25.67998042014197,64.0175562959888,50.52388283254214,4.2198578542326874,1020.5429638494659,18,0,4,Spring,0.0,0.0,0,0.26939296253707856,180.0,0.18,0.8
2024-04-01 19:00:00,48.507097593881795,0.0,0.0,32.147579561269474,30.297398370099074,36.64432305384712,51.581978829307715,3.4192003319810365,1024.8292910492369,19,0,4,Spring,0.0,0.0,0,0.2567762150584078,180.0,0.18,0.8
2024-04-01 19:15:00,50.28243801489675,0.0,0.0,30.30392524961815,28.400364291314304,64.87566216781893,56.2683175286137,2.4192038761456325,1019.5567506108849,19,0,4,Spring,0.0,0.0,0,0.26068418193334375,180.0,0.18,0.8
2024-04-01 19:30:00,56.29952007990763,0.0,0.0,33.77017641580364,31.427233575553174,45.05200295789257,60.00472315173868,4.187508137476836,1005.1645161867459,19,0,4,Spring,0.0,0.0,0,0.27392927967093195,180.0,0.18,0.8
2024-04-01 19:45:00,49.00701363933845,0.0,0.0,29.85307710283648,27.20541232870499,41.14094022533661,52.52522768223808,0.7292163033116277,996.8529518769461,19,0,4,Spring,0.0,0.0,0,0.25787665490800954,180.0,0.18,0.8
2024-04-01 20:00:00,56.82854592480792,0.0,0.0,37.57948224229161,34.20625426835871,44.69791075538679,65.97470997614806,1.6074052477660805,1026.8618068485923,20,0,4,Spring,0.0,0.0,0,0.275093797446443,180.0,0.18,0.8
2024-04-01 20:15:00,50.985648281571386,0.0,0.0,24.271817997660747,22.031776610051825,52.430644373040806,57.02510054715557,1.1253502235021138,1005.0946304781577,20,0,4,Spring,0.0,0.0,0,0.2622321230469181,180.0,0.18,0.8
2024-04-01 20:30:00,54.70510414434172,0.0,0.0,33.79483890196036,31.797495320792095,55.56440859632677,59.4160773031682,5.041429054725828,1015.0547766323663,20,0,4,Spring,0.0,0.0,1,0.2704195726945654,180.0,0.18,0.8
2024-04-01 20:45:00,54.9311272460181,0.0,0.0,29.48334644909149,28.474879022132193,35.24362088345759,59.26660492370215,3.733792789068147,1025.6454537381785,20,0,4,Spring,0.0,0.0,0,0.27091710589094053,180.0,0.18,0.8
2024-04-01 21:00:00,48.49535436572659,0.0,0.0,26.666654500275495,23.926693206508226,47.005192283689524,55.433282835287685,0.008909570142981105,996.8931088739444,21,0,4,Spring,0.0,0.0,0,0.2567503652855462,180.0,0.18,0.8
2024-04-01 21:15:00,60.528510229853,0.0,0.0,36.963747074145765,35.80826348018844,59.65633413190977,68.89577984628465,4.950943214551788,996.3548052471649,21,0,4,Spring,0.0,0.0,0,0.283238341316117,180.0,0.18,0.8
2024-04-01 21:30:00,57.40380538160755,0.0,0.0,36.519291767070115,35.394790906270316,61.260894136274146,61.24478127837821,1.6522097121130017,990.7643177572659,21,0,4,Spring,0.0,0.0,0,0.2763600869281986,180.0,0.18,0.8
2024-04-01 21:45:00,39.42088552651941,0.0,0.0,21.897651229525884,19.704517020706177,43.20338358120397,65.0999529498215,0.06551227694667805,1028.9021812715562,21,0,4,Spring,0.0,0.0,0,0.2367751970240211,180.0,0.18,0.8
2024-04-01 22:00:00,54.36276801771634,0.0,0.0,32.24866259799277,28.707137549383297,43.62660184909251,66.16648134693605,0.48241991894696334,1016.612838471064,22,0,4,Spring,0.0,0.0,0,0.2696660055323977,180.0,0.18,0.8
2024-04-01 22:15:00,55.081634958531886,0.0,0.0,33.54910721054868,30.822650218922945,58.788320718940334,65.89275748392834,3.3246571947989043,1024.3035475601641,22,0,4,Spring,0.0,0.0,0,0.27124841088910534,180.0,0.18,0.8
2024-04-01 22:30:00,53.98428273284543,0.0,0.0,31.729286296697325,29.76681923327126,56.33512396346187,67.64358894747107,1.0938170687092534,1014.5089500677552,22,0,4,Spring,0.0,0.0,0,0.2688328650606223,180.0,0.18,0.8
2024-04-01 22:45:00,56.27441742761414,0.0,0.0,35.080528712357854,34.06211843311373,52.400853163084065,61.532624199613394,3.774195342608831,1019.9980262918506,22,0,4,Spring,0.0,0.0,0,0.2738740224749177,180.0,0.18,0.8
2024-04-01 23:00:00,54.08972255813855,0.0,0.0,36.75264410112371,33.230530830058456,54.12873503247776,51.61361350364677,5.133291068661507,1019.861372847147,23,0,4,Spring,0.0,0.0,0,0.26906496440318617,180.0,0.18,0.8
2024-04-01 23:15:00,55.33036050008834,0.0,0.0,31.00416960624096,29.060749425268728,52.480930421311825,54.36225431274881,2.454002902659054,994.2810331369237,23,0,4,Spring,0.0,0.0,0,0.2717959178155783,180.0,0.18,0.8
2024-04-01 23:30:00,60.59809131319854,0.0,0.0,38.81820824454772,37.108414449646546,49.252501701848566,41.50132452833576,5.227094334132853,994.9435224920744,23,0,4,Spring,0.0,0.0,0,0.28339150662774837,180.0,0.18,0.8
2024-04-01 23:45:00,49.49614474653478,0.0,0.0,34.30255303688351,31.747386090830307,62.57560375183275,43.423100220615304,1.2829897940575947,997.7592336037987,23,0,4,Spring,0.0,0.0,0,0.25895335441971856,180.0,0.18,0.8
2024-04-02 00:00:00,49.398095348921835,0.0,0.0,28.146291294549226,26.59434201928831,66.1004774191092,34.418403101164785,3.8460638214655356,994.5508968084096,0,1,4,Spring,0.0,0.0,0,0.25873752325097865,180.0,0.18,0.8
2024-04-02 00:15:00,48.01791897529919,0.0,0.0,27.03760580489676,25.790609620686595,57.39451878076651,37.02202537918814,5.35472483254135,996.5257092145922,0,1,4,Spring,0.0,0.0,0,0.2556994109622926,180.0,0.18,0.8
2024-04-02 00:30:00,48.34593831112929,0.0,0.0,34.31627210150696,32.973366011894434,44.441033759348834,48.19819381378749,3.2999256846422287,1022.5329423220437,0,1,4,Spring,0.0,0.0,0,0.2564214632986156,180.0,0.18,0.8
2024-04-02 00:45:00,46.04590051618356,0.0,0.0,26.16842048996203,24.82818309387823,69.10492885636005,37.75616755711951,4.680161823083676,1009.8764231566136,0,1,4,Spring,0.0,0.0,0,0.251358506691899,180.0,0.18,0.8
2024-04-02 01:00:00,55.706837377455045,0.0,0.0,27.233679810901354,26.36104688216609,38.08781080966439,31.974699567684883,3.630219207030388,996.8874237512016,1,1,4,Spring,0.0,0.0,0,0.2726246372817229,180.0,0.18,0.8
2024-04-02 01:15:00,44.06475344722908,0.0,0.0,27.802789862789478,27.041712434180607,68.32209339440632,45.39382638228852,0.961071487597974,1026.669107722616,1,1,4,Spring,0.0,0.0,0,0.24699750807540582,180.0,0.18,0.8
2024-04-02 01:30:00,49.23064733497554,0.0,0.0,32.39464338524193,29.422613573104602,54.459872732938805,32.14988823150859,5.514999803613504,1008.4031472833768,1,1,4,Spring,0.0,0.0,0,0.2583689284259919,180.0,0.18,0.8
2024-04-02 01:45:00,44.03764800827345,0.0,0.0,29.895007678698814,27.226166548153675,59.85557166914609,40.900124547736695,1.228592840521811,1027.2058436621262,1,1,4,Spring,0.0,0.0,0,0.24693784224663556,180.0,0.18,0.8
2024-04-02 02:00:00,42.1961115010177,0.0,0.0,23.9093185543954,22.732116414079446,49.8241464549536,20.210550484232208,4.710367579313051,995.7116997376545,2,1,4,Spring,0.0,0.0,0,0.24288416128260587,180.0,0.18,0.8
2024-04-02 02:15:00,50.25542171921984,0.0,0.0,35.53672131064112,32.648318951963056,47.49806837303528,26.035991461370184,0.5595529033978215,990.908733021935,2,1,4,Spring,0.0,0.0,0,0.2606247123311542,180.0,0.18,0.8
2024-04-02 02:30:00,46.40577372667264,0.0,0.0,28.69171817777887,26.38240540485954,42.815611787552456,20.079315485026576,2.936021665635857,1024.614762367197,2,1,4,Spring,0.0,0.0,0,0.25215067734780294,180.0,0.18,0.8
2024-04-02 02:45:00,63.66748564005657,0.0,0.0,37.75594743298788,36.079741075197965,38.92841779824472,24.967227317106726,3.494149061988795,1002.0479261063381,2,1,4,Spring,0.0,0.0,0,0.2901480087686843,180.0,0.18,0.8
2024-04-02 03:00:00,54.40494379490992,0.0,0.0,29.990129367718048,29.21596002903936,45.94709840166488,31.722465099659164,4.051318581692875,1011.6906102421156,3,1,4,Spring,0.0,0.0,0,0.2697588449328001,180.0,0.18,0.8
2024-04-02 03:15:00,55.02398139506164,0.0,0.0,35.41027703503331,33.06882993760864,43.908025934573935,11.18143661446121,4.211117810102101,1004.695862502493,3,1,4,Spring,0.0,0.0,0,0.27112150102235716,180.0,0.18,0.8
